ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13202063,JG413647,9/6/23 13:30,046XX N MILWAUKEE AVE,820,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,1623,16,45.0,15.0,6,1140652.0,1930355.0,2023,9/14/23 15:43,41.96498423,-87.75824607,"(41.96498423, -87.758246066)"
13202493,JG414512,9/6/23 17:30,050XX S BLACKSTONE AVE,810,THEFT,OVER $500,STREET,False,False,222,2,4.0,39.0,6,1186773.0,1871970.0,2023,9/14/23 15:43,41.80379923,-87.59053031,"(41.803799227, -87.590530312)"
13201349,JG413136,9/6/23 7:40,006XX N CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1832,18,42.0,8.0,6,1175423.0,1904617.0,2023,9/14/23 15:43,41.89364666,-87.63117714,"(41.893646656, -87.631177143)"
13202144,JG414180,9/6/23 19:35,056XX N RIDGE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2013,20,48.0,77.0,6,1167084.0,1937517.0,2023,9/14/23 15:43,41.98410903,-87.66085538,"(41.984109031, -87.660855375)"
13201447,JG413187,9/6/23 8:34,032XX W 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,834,8,18.0,70.0,14,1156105.0,1846713.0,2023,9/14/23 15:43,41.73516241,-87.70368375,"(41.735162406, -87.703683752)"
13201967,JG414044,9/6/23 7:00,067XX S CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,832,8,16.0,66.0,14,1160870.0,1859890.0,2023,9/14/23 15:43,41.7712251,-87.6858633,"(41.771225099, -87.685863303)"
13201209,JG413018,9/6/23 2:30,067XX S PULASKI RD,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,GAS STATION,False,False,833,8,23.0,65.0,7,1150858.0,1859776.0,2023,9/14/23 15:43,41.77111324,-87.72256712,"(41.771113236, -87.722567122)"
13201862,JG413958,9/6/23 10:15,034XX N MARSHFIELD AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,False,False,1922,19,47.0,6.0,17,1164711.0,1922870.0,2023,9/14/23 15:43,41.94396785,-87.66999993,"(41.943967854, -87.669999929)"
13202628,JG414722,9/6/23 19:00,097XX S HOXIE AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,431,4,7.0,51.0,7,1195073.0,1840719.0,2023,9/14/23 15:43,41.71784334,-87.56111949,"(41.717843335, -87.561119489)"
13202755,JG414689,9/6/23 20:00,080XX S SAGINAW AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,422,4,7.0,46.0,04A,1195242.0,1852096.0,2023,9/14/23 15:43,41.74905864,-87.56012618,"(41.749058639, -87.560126182)"
13201716,JG413232,9/6/23 8:30,114XX S PULASKI RD,560,ASSAULT,SIMPLE,CTA BUS STOP,False,False,2211,22,19.0,74.0,08A,1151756.0,1828328.0,2023,9/14/23 15:43,41.68479668,-87.7200966,"(41.684796684, -87.720096595)"
13203674,JG414668,9/6/23 9:00,092XX S NORMAL AVE,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2223,22,9.0,73.0,6,1174586.0,1843723.0,2023,9/14/23 15:43,41.72656648,-87.63606562,"(41.726566477, -87.636065622)"
13201767,JG413499,9/6/23 11:41,0000X E CEDAR ST,1120,DECEPTIVE PRACTICE,FORGERY,STREET,True,False,1824,18,42.0,8.0,10,1176540.0,1907814.0,2023,3/18/24 15:40,41.90239422,-87.62697816,"(41.902394222, -87.626978162)"
13202476,JG414487,9/6/23 19:00,106XX S YATES AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,434,4,10.0,51.0,7,1194343.0,1835028.0,2023,9/14/23 15:43,41.7022446,-87.56397937,"(41.702244602, -87.563979373)"
13202152,JG413757,9/6/23 15:15,036XX S UNION AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,915,9,11.0,60.0,08B,1172228.0,1880850.0,2023,9/14/23 15:43,41.82849936,-87.64361241,"(41.828499363, -87.64361241)"
13202250,JG413905,9/6/23 16:30,006XX E 75TH ST,620,BURGLARY,UNLAWFUL ENTRY,SMALL RETAIL STORE,False,False,624,6,6.0,69.0,5,1181950.0,1855430.0,2023,9/14/23 15:43,41.75852494,-87.60872964,"(41.758524942, -87.60872964)"
13204448,JG415797,9/6/23 6:30,014XX W BLACKHAWK ST,810,THEFT,OVER $500,STREET,False,False,1433,14,1.0,24.0,6,1166598.0,1909431.0,2023,9/14/23 15:43,41.90705021,-87.6634501,"(41.907050205, -87.663450096)"
13201849,JG413752,9/6/23 15:32,029XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1931,19,32.0,6.0,6,1165142.0,1919763.0,2023,9/14/23 15:43,41.93543292,-87.66850434,"(41.935432921, -87.668504341)"
13206369,JG418704,9/6/23 9:41,064XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,2432,24,49.0,1.0,6,1167108.0,1942847.0,2023,9/14/23 15:43,41.99873416,-87.66061312,"(41.998734156, -87.660613118)"
13201950,JG414086,9/6/23 19:03,040XX W ARMITAGE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,2525,25,26.0,20.0,26,1149233.0,1912986.0,2023,9/14/23 15:43,41.91715988,-87.72714715,"(41.91715988, -87.727147152)"
13202685,JG414574,9/6/23 23:00,047XX W MADISON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1113,11,28.0,25.0,7,1144781.0,1899601.0,2023,9/14/23 15:43,41.88051514,-87.7438419,"(41.880515138, -87.743841898)"
13208086,JG421225,8/7/23 0:00,037XX N TROY ST,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,1733,17,33.0,16.0,10,1154723.0,1924647.0,2023,9/14/23 15:41,41.9490503,-87.7066636,"(41.949050296, -87.706663599)"
13201532,JG413369,9/6/23 7:10,0000X E DELAWARE PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SMALL RETAIL STORE,False,True,1833,18,42.0,8.0,26,1176296.0,1906628.0,2023,9/14/23 15:43,41.89914529,-87.62791022,"(41.899145291, -87.627910223)"
13201908,JG414061,9/6/23 15:57,012XX S LAKE SHORE DR NB,890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,132,1,4.0,33.0,6,1178818.0,1894964.0,2023,9/14/23 15:43,41.86708141,-87.61900371,"(41.867081407, -87.619003708)"
13201598,JG413426,9/6/23 10:30,082XX S INGLESIDE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,631,6,8.0,44.0,26,1183998.0,1850563.0,2023,9/14/23 15:43,41.74512181,-87.60137571,"(41.745121812, -87.601375711)"
13202882,JG414945,9/6/23 20:10,032XX N PITTSBURGH AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER (SPECIFY),False,False,1631,16,38.0,17.0,11,1120525.0,1920493.0,2023,9/14/23 15:43,41.9382685,-87.83246165,"(41.938268503, -87.832461653)"
13202209,JG414282,9/6/23 22:18,080XX S PEORIA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,621,6,17.0,71.0,14,1171707.0,1851447.0,2023,9/14/23 15:43,41.7478257,-87.64638584,"(41.7478257, -87.646385835)"
13203365,JG415523,9/6/23 18:00,032XX W OHIO ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1121,11,27.0,23.0,7,1154851.0,1903819.0,2023,9/14/23 15:43,41.89189399,-87.70675248,"(41.891893989, -87.706752484)"
13201479,JG413182,9/6/23 7:40,0000X W TERMINAL ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,True,False,1655,16,41.0,76.0,15,1104700.0,1933741.0,2023,9/14/23 15:43,41.97486195,-87.89037215,"(41.974861952, -87.890372151)"
13202217,JG414273,9/6/23 21:10,046XX S SPAULDING AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,False,True,821,8,12.0,58.0,20,1155161.0,1873610.0,2023,9/14/23 15:43,41.80899079,-87.70642393,"(41.808990794, -87.70642393)"
13207921,JG420973,8/14/23 15:00,077XX S HERMITAGE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,611,6,17.0,71.0,5,1166024.0,1853400.0,2023,9/14/23 15:41,41.75330763,-87.66715475,"(41.753307626, -87.667154745)"
13202655,JG414507,9/6/23 22:00,040XX W 47TH ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,815,8,14.0,57.0,6,1150059.0,1873158.0,2023,9/14/23 15:43,41.80785104,-87.725149,"(41.807851044, -87.725149)"
13202293,JG414323,9/6/23 23:58,040XX N KENMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1915,19,46.0,3.0,14,1168440.0,1927188.0,2023,9/14/23 15:43,41.95573662,-87.6561685,"(41.955736616, -87.656168497)"
13201370,JG413267,9/6/23 1:30,064XX S SEELEY AVE,560,ASSAULT,SIMPLE,RESIDENCE,False,True,726,7,16.0,67.0,08A,1163804.0,1861867.0,2023,9/14/23 15:43,41.77658914,-87.67505278,"(41.776589139, -87.675052781)"
13203868,JG414159,9/6/23 17:40,011XX S DELANO CT E,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,True,123,1,34.0,32.0,20,1175172.0,1895311.0,2023,9/16/23 15:41,41.86811607,-87.63237812,"(41.868116071, -87.632378118)"
13202023,JG413619,9/6/23 13:26,051XX S CARPENTER ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,False,False,934,9,20.0,61.0,15,1170186.0,1870718.0,2023,9/29/23 15:41,41.80074086,-87.65139931,"(41.800740861, -87.651399312)"
13204911,JG413452,9/6/23 11:20,013XX S CLINTON ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,124,1,28.0,28.0,6,1172924.0,1894302.0,2023,9/14/23 15:43,41.86539738,-87.64066078,"(41.865397377, -87.640660777)"
13208507,JG421651,6/12/23 15:00,005XX E 44TH PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,221,2,3.0,38.0,7,1180728.0,1875631.0,2023,9/14/23 15:41,41.81398653,-87.61258752,"(41.813986532, -87.61258752)"
13201879,JG413767,9/6/23 15:30,068XX N KEDZIE AVE,560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,2411,24,50.0,2.0,08A,1153849.0,1945170.0,2023,9/14/23 15:43,42.00538405,-87.70932675,"(42.005384054, -87.709326751)"
13202084,JG413830,9/6/23 15:33,041XX S PULASKI RD,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,815,8,14.0,57.0,6,1150366.0,1876794.0,2023,9/14/23 15:43,41.81782278,-87.72392842,"(41.817822779, -87.72392842)"
13208403,JG421644,6/5/23 12:00,014XX W MORSE AVE,810,THEFT,OVER $500,BAR OR TAVERN,False,False,2431,24,49.0,1.0,6,1165450.0,1946172.0,2023,9/14/23 15:41,42.00789361,-87.66661712,"(42.007893607, -87.66661712)"
13202503,JG414515,9/6/23 22:00,041XX W WASHINGTON BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1114,11,28.0,26.0,7,1148710.0,1900169.0,2023,9/14/23 15:43,41.88199883,-87.72940017,"(41.881998832, -87.729400168)"
13201634,JG413241,9/6/23 9:11,018XX W JACKSON BLVD,560,ASSAULT,SIMPLE,APARTMENT,False,False,1225,12,27.0,28.0,08A,1164248.0,1898656.0,2023,9/14/23 15:43,41.87753281,-87.67238752,"(41.877532811, -87.672387519)"
13202292,JG412948,9/6/23 0:40,082XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,614,6,17.0,71.0,14,1165120.0,1850031.0,2023,9/14/23 15:43,41.74408176,-87.67056268,"(41.744081763, -87.670562675)"
13201489,JG413332,9/6/23 6:00,008XX N MILWAUKEE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1213,12,27.0,24.0,08B,1168439.0,1905831.0,2023,9/14/23 15:43,41.89713193,-87.65679165,"(41.897131925, -87.656791646)"
13201635,JG413284,9/6/23 9:41,127XX S HALSTED ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,523,5,9.0,53.0,04A,1173313.0,1820528.0,2023,9/14/23 15:43,41.66294403,-87.64141128,"(41.662944028, -87.641411276)"
13208271,JG421271,9/6/23 17:00,037XX N KIMBALL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE - GARAGE,False,False,1733,17,33.0,16.0,11,1153053.0,1924850.0,2023,9/14/23 15:43,41.94964068,-87.71279687,"(41.949640684, -87.712796874)"
13202316,JG414343,9/6/23 16:00,011XX S ST LOUIS AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",ALLEY,False,True,1133,11,24.0,29.0,04B,1153217.0,1894682.0,2023,9/14/23 15:43,41.86685369,-87.71299602,"(41.866853689, -87.712996017)"
13201584,JG413441,9/6/23 11:45,051XX W NORTH AVE,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,GOVERNMENT BUILDING / PROPERTY,True,False,2533,25,37.0,25.0,14,1141947.0,1910153.0,2023,9/14/23 15:43,41.90952402,-87.75398658,"(41.909524018, -87.753986578)"
13201917,JG413713,9/6/23 15:02,029XX W 59TH ST,820,THEFT,$500 AND UNDER,TAVERN / LIQUOR STORE,False,False,824,8,15.0,66.0,6,1157625.0,1865375.0,2023,9/14/23 15:43,41.78634316,-87.69760977,"(41.786343156, -87.697609774)"
13202366,JG413027,9/6/23 3:48,096XX S HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2223,22,21.0,73.0,08B,1172677.0,1840886.0,2023,9/14/23 15:43,41.71882357,-87.64314179,"(41.718823567, -87.643141787)"
13201082,JG412949,9/6/23 0:18,011XX W 63RD ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,CONVENIENCE STORE,False,False,724,7,16.0,68.0,10,1169601.0,1863016.0,2023,9/14/23 15:43,41.7796184,-87.65376796,"(41.779618399, -87.653767961)"
13201977,JG413788,9/6/23 15:30,036XX S UNION AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,True,915,9,11.0,60.0,04B,1172228.0,1880850.0,2023,9/14/23 15:43,41.82849936,-87.64361241,"(41.828499363, -87.64361241)"
13208235,JG421358,8/26/23 1:50,035XX W 55TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,SCHOOL - PUBLIC BUILDING,False,False,822,8,14.0,63.0,14,1153756.0,1867915.0,2023,9/14/23 15:41,41.79339092,-87.7117283,"(41.793390915, -87.711728299)"
13202840,JG414953,9/6/23 10:00,063XX S MARYLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,312,3,20.0,42.0,5,1183000.0,1863278.0,2023,9/14/23 15:43,41.78003628,-87.60463783,"(41.780036279, -87.604637829)"
13202933,JG414643,9/6/23 18:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,222,2,4.0,39.0,14,1186842.0,1873319.0,2023,9/14/23 15:43,41.80749934,-87.59023448,"(41.807499342, -87.590234482)"
13202139,JG414210,9/6/23 21:00,028XX E 90TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,423,4,10.0,46.0,14,1196758.0,1845842.0,2023,9/14/23 15:43,41.73185965,-87.55477843,"(41.731859652, -87.554778427)"
13201430,JG413128,9/6/23 6:00,0000X N HAMLIN BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1122,11,28.0,26.0,08B,1151064.0,1899854.0,2023,9/14/23 15:43,41.88108866,-87.72076449,"(41.881088655, -87.720764494)"
13201836,JG413728,9/6/23 13:58,011XX E 82ND PL,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,411,4,8.0,45.0,04B,1185301.0,1850520.0,2023,9/14/23 15:43,41.7449733,-87.59660272,"(41.744973301, -87.596602719)"
13202130,JG414193,9/6/23 20:10,107XX S CALHOUN AVE,460,BATTERY,SIMPLE,STREET,False,False,434,4,10.0,51.0,08B,1194895.0,1834264.0,2023,9/14/23 15:43,41.70013456,-87.5619832,"(41.700134558, -87.561983199)"
13202081,JG414117,9/6/23 18:07,020XX N ALBANY AVE,890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,1414,14,1.0,22.0,6,1155193.0,1913452.0,2023,9/14/23 15:43,41.91832094,-87.70523743,"(41.918320935, -87.705237426)"
13201899,JG413889,9/6/23 13:30,092XX S COMMERCIAL AVE,330,ROBBERY,AGGRAVATED,BANK,False,False,423,4,10.0,46.0,3,1197746.0,1844398.0,2023,9/14/23 15:43,41.72787262,-87.55120713,"(41.727872617, -87.551207132)"
13202502,JG414506,9/6/23 22:30,001XX W 73RD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,731,7,6.0,69.0,7,1176816.0,1856592.0,2023,9/14/23 15:43,41.76183073,-87.62751028,"(41.761830729, -87.627510276)"
13201121,JG412979,9/6/23 1:50,051XX S WENTWORTH AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,POLICE FACILITY / VEHICLE PARKING LOT,False,False,225,2,20.0,37.0,26,1175826.0,1871120.0,2023,9/14/23 15:43,41.80171934,-87.63070362,"(41.80171934, -87.630703621)"
13201931,JG414079,9/6/23 18:45,0000X E ROOSEVELT RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,False,False,123,1,4.0,32.0,11,1176818.0,1895074.0,2023,9/14/23 15:43,41.86742869,-87.62634257,"(41.867428687, -87.626342565)"
13201362,JG413215,9/6/23 8:45,027XX N CICERO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,AUTO / BOAT / RV DEALERSHIP,False,False,2521,25,31.0,19.0,08A,1143927.0,1917601.0,2023,9/14/23 15:43,41.92992517,-87.74652561,"(41.929925166, -87.746525605)"
13202258,JG413851,9/6/23 15:30,008XX W 115TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,524,5,21.0,53.0,6,1172876.0,1828589.0,2023,9/14/23 15:43,41.68507436,-87.64277407,"(41.685074357, -87.642774065)"
13201586,JG413442,9/6/23 11:45,006XX W 71ST ST,460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,True,732,7,6.0,68.0,08B,1173056.0,1857809.0,2023,9/14/23 15:43,41.76525416,-87.64125515,"(41.765254159, -87.641255151)"
13202867,JG414148,9/6/23 18:15,008XX S WABASH AVE,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,COLLEGE / UNIVERSITY - RESIDENCE HALL,False,True,123,1,4.0,32.0,2,1176920.0,1896499.0,2023,9/14/23 15:43,41.87133667,-87.625925,"(41.871336669, -87.625925)"
13202429,JG414485,9/6/23 22:00,050XX N MAJOR AVE,820,THEFT,$500 AND UNDER,STREET,False,False,1622,16,45.0,11.0,6,1137176.0,1933270.0,2023,9/14/23 15:43,41.97304656,-87.7709563,"(41.973046564, -87.7709563)"
13201993,JG414080,9/6/23 19:00,034XX W SCHRAEDER DR,2024,NARCOTICS,POSSESS - HEROIN (WHITE),PARK PROPERTY,True,False,1123,11,28.0,27.0,18,1153404.0,1900665.0,2023,9/14/23 15:43,41.88326797,-87.71215055,"(41.883267969, -87.712150552)"
13202937,JG414638,9/6/23 18:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,222,2,4.0,39.0,14,1186909.0,1873187.0,2023,9/14/23 15:43,41.80713554,-87.58999294,"(41.807135535, -87.589992936)"
13208285,JG421296,9/6/23 2:30,071XX S HAMLIN AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,833,8,23.0,65.0,7,1152269.0,1856960.0,2023,9/14/23 15:43,41.76335807,-87.71746875,"(41.763358065, -87.717468752)"
13203085,JG415325,9/6/23 19:45,048XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,STREET,False,False,222,2,4.0,39.0,6,1186953.0,1873098.0,2023,9/14/23 15:43,41.80689027,-87.58983438,"(41.806890268, -87.589834384)"
13201480,JG413264,9/6/23 8:46,024XX N HARDING AVE,460,BATTERY,SIMPLE,APARTMENT,True,False,2524,25,35.0,22.0,08B,1149639.0,1915981.0,2023,9/14/23 15:43,41.92537055,-87.72557751,"(41.92537055, -87.725577509)"
13201813,JG413894,9/6/23 11:25,055XX N WASHTENAW AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,False,False,2011,20,40.0,4.0,26,1157339.0,1936894.0,2023,9/14/23 15:43,41.98260385,-87.69671309,"(41.982603849, -87.696713091)"
13202261,JG414331,9/7/23 0:00,079XX S ESSEX AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,422,4,7.0,46.0,08B,1194232.0,1852910.0,2023,9/14/23 15:43,41.75131717,-87.56380046,"(41.751317167, -87.563800456)"
13201876,JG413978,9/6/23 13:24,010XX W NORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,False,False,1811,18,32.0,7.0,08A,1169007.0,1910823.0,2023,9/14/23 15:43,41.91081797,-87.6545604,"(41.91081797, -87.654560398)"
13202232,JG414281,9/6/23 22:50,035XX W BRYN MAWR AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1711,17,39.0,13.0,3,1151848.0,1936985.0,2023,9/14/23 15:43,41.98296377,-87.7169054,"(41.982963773, -87.716905397)"
13202985,JG415105,9/6/23 21:30,034XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1422,14,26.0,22.0,14,1153231.0,1913079.0,2023,9/14/23 15:43,41.9173366,-87.71245591,"(41.917336596, -87.712455913)"
13201515,JG413323,9/6/23 10:10,080XX S EUCLID AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,414,4,8.0,46.0,08B,1190594.0,1852115.0,2023,9/14/23 15:43,41.74922413,-87.57715731,"(41.749224132, -87.577157314)"
13202180,JG414236,9/6/23 21:29,051XX S WINCHESTER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,932,9,16.0,61.0,08B,1164221.0,1870683.0,2023,9/14/23 15:43,41.8007726,-87.67327595,"(41.800772595, -87.673275953)"
13208012,JG421000,8/17/23 12:00,019XX S LEAVITT ST,560,ASSAULT,SIMPLE,APARTMENT,False,False,1234,12,25.0,31.0,08A,1162006.0,1890618.0,2023,9/14/23 15:41,41.85552287,-87.68084386,"(41.855522867, -87.680843862)"
13202118,JG414083,9/6/23 18:18,057XX S ABERDEEN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,712,7,16.0,68.0,15,1169961.0,1866800.0,2023,9/14/23 15:43,41.78999432,-87.65233829,"(41.789994324, -87.652338285)"
13201961,JG414119,9/6/23 17:30,078XX S LAFLIN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,612,6,17.0,71.0,7,1167473.0,1852841.0,2023,9/14/23 15:43,41.75174274,-87.66186068,"(41.751742742, -87.661860682)"
13208353,JG421608,8/28/23 19:30,009XX W WASHINGTON BLVD,890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,1224,12,34.0,28.0,6,1170224.0,1900729.0,2023,9/14/23 15:41,41.88309289,-87.65038478,"(41.883092889, -87.650384784)"
13202210,JG414227,9/6/23 21:00,041XX N FRANCISCO AVE,560,ASSAULT,SIMPLE,APARTMENT,False,False,1724,17,33.0,16.0,08A,1156307.0,1927409.0,2023,9/14/23 15:43,41.95659747,-87.70076612,"(41.95659747, -87.700766117)"
13201208,JG413019,9/6/23 3:34,050XX S KNOX AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,815,8,14.0,56.0,04A,1146210.0,1870856.0,2023,9/14/23 15:43,41.80160788,-87.73932467,"(41.801607877, -87.739324672)"
13201241,JG413055,9/6/23 5:40,039XX W ALTGELD ST,820,THEFT,$500 AND UNDER,STREET,False,False,2524,25,35.0,22.0,6,1149832.0,1916338.0,2023,9/14/23 15:43,41.92634643,-87.72485902,"(41.926346433, -87.724859021)"
13203776,JG415874,9/6/23 19:00,026XX N NARRAGANSETT AVE,460,BATTERY,SIMPLE,DEPARTMENT STORE,False,False,2512,25,36.0,19.0,08B,1133297.0,1916857.0,2023,9/14/23 15:43,41.92807654,-87.78560619,"(41.928076536, -87.785606186)"
13201706,JG413540,9/6/23 13:19,117XX S CALUMET AVE,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,532,5,9.0,53.0,7,1180561.0,1827176.0,2023,9/14/23 15:43,41.6810244,-87.61468454,"(41.681024396, -87.614684538)"
13207913,JG420885,9/2/23 2:00,003XX W ILLINOIS ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1831,18,42.0,8.0,11,1174082.0,1903553.0,2023,9/14/23 15:41,41.89075699,-87.63613388,"(41.890756989, -87.636133879)"
13203257,JG414222,9/6/23 21:33,082XX S SANGAMON ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,613,6,17.0,71.0,26,1171413.0,1850152.0,2023,9/14/23 15:43,41.74427848,-87.64750096,"(41.744278483, -87.647500963)"
13202285,JG414290,9/6/23 22:09,006XX E 75TH ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,True,False,323,3,6.0,69.0,24,1181781.0,1855423.0,2023,9/14/23 15:43,41.75850964,-87.60934922,"(41.758509638, -87.609349222)"
13202105,JG413957,9/6/23 17:15,017XX N LA SALLE DR,460,BATTERY,SIMPLE,STREET,False,False,1814,18,43.0,7.0,08B,1174812.0,1911705.0,2023,9/14/23 15:43,41.91311018,-87.63320866,"(41.913110178, -87.633208656)"
13201412,JG413133,9/6/23 7:30,098XX S YATES AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,431,4,7.0,51.0,04B,1194119.0,1840244.0,2023,9/14/23 15:43,41.71656332,-87.56462908,"(41.716563317, -87.564629081)"
13202353,JG412941,9/6/23 0:21,035XX W FLOURNOY ST,560,ASSAULT,SIMPLE,APARTMENT,False,True,1133,11,24.0,27.0,08A,1152924.0,1896804.0,2023,9/14/23 15:43,41.8726825,-87.71401546,"(41.872682495, -87.714015459)"
